Date,CustomerID,Price,Promotion,Age,Education,Income,Female,Sales,Return
25,134,4.7,1,28,2,5500,1,8,1
25,135,4.7,1,26,3,5400,0,10,0
25,136,4.7,1,30,3,6300,0,13,0
25,137,4.7,1,34,3,6400,1,12,0
25,138,4.7,1,31,3,5800,0,8,0
25,139,4.7,1,30,2,5800,0,8,0
25,140,4.7,1,31,3,6100,0,9,1
25,141,4.7,1,31,3,6400,1,12,0
25,142,4.7,1,31,2,6300,1,11,0
25,143,4.7,1,27,2,5900,0,8,0
25,144,4.7,1,32,3,6300,0,7,0
25,145,4.7,1,33,3,6500,1,12,0
25,146,4.7,1,30,3,6300,1,9,0
25,147,4.7,1,25,2,5900,1,12,1
25,148,4.7,1,30,3,6000,1,11,0
25,149,4.7,1,34,3,6300,0,11,0
25,150,4.7,1,30,2,5800,0,12,0
26,1,5.3,0,35,1,4200,1,6,1
26,2,5.3,0,30,1,4200,0,11,0
26,3,5.3,0,32,1,4200,0,10,1
26,4,5.3,0,31,1,4200,0,8,1
26,5,5.3,0,36,1,4200,0,9,0
26,6,5.3,0,39,2,4400,0,10,0
26,7,5.3,0,34,1,4300,1,10,1
26,8,5.3,0,34,1,4200,0,5,1
26,9,5.3,0,29,1,4200,1,12,1
26,10,5.3,0,31,1,4100,1,6,0
26,11,5.3,0,37,1,4200,0,5,1
26,12,5.3,0,34,2,4200,0,11,0
26,13,5.3,0,30,1,4100,1,6,1
26,14,5.3,0,30,1,4100,0,8,0
26,15,5.3,0,40,1,4200,0,6,0
26,16,5.3,0,44,1,4400,0,5,0
26,17,5.3,0,39,1,4400,1,8,0
26,18,5.3,0,35,1,4300,0,10,0
26,19,5.3,0,38,2,4300,1,10,1
26,20,5.3,0,38,1,4300,0,8,0
26,21,5.3,0,34,2,4200,1,9,0
26,22,5.3,0,37,1,4400,0,9,0
26,23,5.3,0,36,1,4200,0,9,1
26,24,5.3,0,33,2,4500,0,8,0
26,25,5.3,0,34,2,4200,1,10,1
26,26,5.3,0,30,2,4200,1,7,0
26,27,5.3,0,34,2,4400,1,10,0
26,28,5.3,0,35,1,4200,0,8,0
26,29,5.3,0,34,1,4200,1,8,0
26,30,5.3,0,32,2,4200,0,10,1
26,31,5.3,0,31,2,4200,0,8,1
26,32,5.3,0,34,1,4400,0,7,0
26,33,5.3,0,41,1,4100,1,7,1
26,34,5.3,0,42,1,4200,1,10,1
26,35,5.3,0,31,1,4200,1,4,0
26,36,5.3,0,32,1,4200,1,8,1
26,37,5.3,0,35,1,4200,0,9,1
26,38,5.3,0,36,1,4100,0,6,0
26,39,5.3,0,30,1,4200,0,9,0
26,40,5.3,0,34,1,4200,0,10,1
26,41,5.3,0,35,1,4300,0,5,1
26,42,5.3,0,23,1,4300,0,7,0
26,43,5.3,0,32,1,4200,1,13,1
26,44,5.3,0,35,2,4600,0,8,0
26,45,5.3,0,38,2,4400,1,7,1
26,46,5.3,0,30,1,4300,0,7,0
26,47,5.3,0,38,2,4200,1,8,0
26,48,5.3,0,32,1,4200,0,9,1
26,49,5.3,0,37,1,4200,0,8,1
26,50,5.3,0,33,1,4200,1,9,1
26,51,5.3,0,32,2,5400,1,11,0
26,52,5.3,0,32,2,5500,1,10,0
26,53,5.3,0,31,2,5500,0,11,0
26,54,5.3,0,23,2,5300,0,8,0
26,55,5.3,0,28,2,5500,1,9,0
26,56,5.3,0,28,2,5300,0,10,0
26,57,5.3,0,33,2,5600,1,9,0
26,58,5.3,0,24,2,5000,0,10,0
26,59,5.3,0,29,2,5300,0,9,0
26,60,5.3,0,27,2,5400,1,10,1
26,61,5.3,0,20,2,5000,1,9,0
26,62,5.3,0,30,2,5500,1,7,1
26,63,5.3,0,22,2,5000,1,10,0
26,64,5.3,0,29,2,5400,0,8,0
26,65,5.3,0,29,2,5300,0,12,0
26,66,5.3,0,31,2,5400,1,8,0
26,67,5.3,0,30,2,5500,0,9,0
26,68,5.3,0,27,2,5000,0,5,0
26,69,5.3,0,22,2,5500,1,8,0
26,70,5.3,0,25,2,5100,1,8,0
26,71,5.3,0,32,2,5800,0,12,0
26,72,5.3,0,28,2,5300,1,9,0
26,73,5.3,0,25,2,5500,1,10,0
26,74,5.3,0,28,2,5200,0,10,1
26,75,5.3,0,29,2,5300,1,8,0
26,76,5.3,0,30,2,5400,0,10,1
26,77,5.3,0,28,2,5400,1,12,0
26,78,5.3,0,30,2,5700,0,10,0
26,79,5.3,0,29,2,5500,0,11,0
26,80,5.3,0,26,2,5000,1,8,1
26,81,5.3,0,24,2,5100,0,9,0
26,82,5.3,0,24,2,5000,0,10,1
26,83,5.3,0,27,2,5200,1,8,1
26,84,5.3,0,27,2,5600,1,10,0
26,85,5.3,0,30,2,5500,0,13,0
26,86,5.3,0,34,2,5600,1,7,0
26,87,5.3,0,31,2,5500,0,10,0
26,88,5.3,0,23,2,5300,0,7,1
26,89,5.3,0,30,2,5300,0,10,1
26,90,5.3,0,25,2,5300,1,7,0
26,91,5.3,0,26,2,5200,1,10,0
26,92,5.3,0,30,2,5400,0,7,1
26,93,5.3,0,26,2,5200,1,9,0
26,94,5.3,0,23,2,5000,1,12,1
26,95,5.3,0,27,2,5300,1,9,0
26,96,5.3,0,30,2,5200,0,9,0
26,97,5.3,0,29,2,5300,1,12,0
26,98,5.3,0,29,2,5300,0,13,0
26,99,5.3,0,25,2,5100,1,14,1
26,100,5.3,0,28,2,5300,1,8,0
26,101,5.3,0,33,3,6500,1,7,0
26,102,5.3,0,27,2,5900,0,11,0
26,103,5.3,0,30,3,6100,1,10,0
26,104,5.3,0,29,3,5800,0,12,0
26,105,5.3,0,30,3,6200,1,10,0
26,106,5.3,0,30,3,6100,1,10,0
26,107,5.3,0,25,2,5700,1,12,0
26,108,5.3,0,29,3,5800,1,10,0
26,109,5.3,0,25,3,5800,0,11,0
26,110,5.3,0,36,3,6500,1,10,0
26,111,5.3,0,32,2,6000,0,9,0
26,112,5.3,0,27,3,5900,0,8,0
26,113,5.3,0,30,3,6100,1,9,0
26,114,5.3,0,25,2,6000,1,5,0
26,115,5.3,0,28,2,6400,1,12,0
26,116,5.3,0,32,3,6300,0,6,0
26,117,5.3,0,30,3,5800,0,8,0
26,118,5.3,0,38,3,6200,1,9,0
26,119,5.3,0,26,3,6300,1,12,0
26,120,5.3,0,22,2,5500,0,9,0
26,121,5.3,0,32,3,6300,1,11,0
26,122,5.3,0,28,2,6000,0,9,0
26,123,5.3,0,28,3,6000,1,13,0
26,124,5.3,0,27,2,5800,0,10,0
26,125,5.3,0,33,3,6100,1,10,0
26,126,5.3,0,32,3,5800,1,11,0
26,127,5.3,0,28,2,5800,1,6,0
26,128,5.3,0,30,2,5800,0,9,0
26,129,5.3,0,28,3,6100,1,10,0
26,130,5.3,0,30,3,5600,0,8,0
26,131,5.3,0,28,3,5900,1,9,0
26,132,5.3,0,38,3,6000,1,8,0
26,133,5.3,0,28,3,6200,0,10,0
26,134,5.3,0,28,2,5500,1,6,1
26,135,5.3,0,26,3,5400,0,10,0
26,136,5.3,0,30,3,6300,0,8,0
26,137,5.3,0,34,3,6400,1,11,0
26,138,5.3,0,31,3,5800,0,5,0
26,139,5.3,0,30,2,5800,0,9,0
26,140,5.3,0,31,3,6100,0,9,0
26,141,5.3,0,31,3,6400,1,11,0
26,142,5.3,0,31,2,6300,1,6,0
26,143,5.3,0,27,2,5900,0,8,1
26,144,5.3,0,32,3,6300,0,11,0
26,145,5.3,0,33,3,6500,1,11,0
26,146,5.3,0,30,3,6300,1,10,0
26,147,5.3,0,25,2,5900,1,10,0
26,148,5.3,0,30,3,6000,1,6,0
26,149,5.3,0,34,3,6300,0,11,0
26,150,5.3,0,30,2,5800,0,10,0
27,1,5.5,0,35,1,4200,1,5,0
27,2,5.5,0,30,1,4200,0,8,1
27,3,5.5,0,32,1,4200,0,11,0
27,4,5.5,0,31,1,4200,0,10,1
27,5,5.5,0,36,1,4200,0,8,1
27,6,5.5,0,39,2,4400,0,11,0
27,7,5.5,0,34,1,4300,1,8,0
27,8,5.5,0,34,1,4200,0,10,0
27,9,5.5,0,29,1,4200,1,11,1
27,10,5.5,0,31,1,4100,1,10,0
27,11,5.5,0,37,1,4200,0,8,0
27,12,5.5,0,34,2,4200,0,10,0
27,13,5.5,0,30,1,4100,1,12,1
27,14,5.5,0,30,1,4100,0,7,0
27,15,5.5,0,40,1,4200,0,8,1
27,16,5.5,0,44,1,4400,0,11,0
27,17,5.5,0,39,1,4400,1,7,0
27,18,5.5,0,35,1,4300,0,5,0
27,19,5.5,0,38,2,4300,1,8,0
27,20,5.5,0,38,1,4300,0,11,0
27,21,5.5,0,34,2,4200,1,6,1
27,22,5.5,0,37,1,4400,0,8,1
27,23,5.5,0,36,1,4200,0,11,0
27,24,5.5,0,33,2,4500,0,9,0
27,25,5.5,0,34,2,4200,1,10,0
27,26,5.5,0,30,2,4200,1,12,0
27,27,5.5,0,34,2,4400,1,11,0
27,28,5.5,0,35,1,4200,0,10,1
27,29,5.5,0,34,1,4200,1,10,0
27,30,5.5,0,32,2,4200,0,7,0
27,31,5.5,0,31,2,4200,0,11,1
27,32,5.5,0,34,1,4400,0,10,0
27,33,5.5,0,41,1,4100,1,10,0
27,34,5.5,0,42,1,4200,1,9,0
27,35,5.5,0,31,1,4200,1,6,0
27,36,5.5,0,32,1,4200,1,9,1
27,37,5.5,0,35,1,4200,0,11,0
27,38,5.5,0,36,1,4100,0,8,1
27,39,5.5,0,30,1,4200,0,5,1
27,40,5.5,0,34,1,4200,0,13,1
27,41,5.5,0,35,1,4300,0,8,0
27,42,5.5,0,23,1,4300,0,11,0
27,43,5.5,0,32,1,4200,1,10,1
27,44,5.5,0,35,2,4600,0,12,0
27,45,5.5,0,38,2,4400,1,9,0
27,46,5.5,0,30,1,4300,0,8,1
27,47,5.5,0,38,2,4200,1,12,1
27,48,5.5,0,32,1,4200,0,13,0
27,49,5.5,0,37,1,4200,0,9,1
27,50,5.5,0,33,1,4200,1,9,0
27,51,5.5,0,32,2,5400,1,11,1
27,52,5.5,0,32,2,5500,1,8,0
27,53,5.5,0,31,2,5500,0,10,0
27,54,5.5,0,23,2,5300,0,7,0
27,55,5.5,0,28,2,5500,1,9,0
27,56,5.5,0,28,2,5300,0,11,1
27,57,5.5,0,33,2,5600,1,8,1
27,58,5.5,0,24,2,5000,0,11,0
27,59,5.5,0,29,2,5300,0,10,0
27,60,5.5,0,27,2,5400,1,12,0
27,61,5.5,0,20,2,5000,1,13,0
27,62,5.5,0,30,2,5500,1,8,1
27,63,5.5,0,22,2,5000,1,10,0
27,64,5.5,0,29,2,5400,0,12,1
27,65,5.5,0,29,2,5300,0,9,1
27,66,5.5,0,31,2,5400,1,8,0
27,67,5.5,0,30,2,5500,0,7,0
27,68,5.5,0,27,2,5000,0,12,0
27,69,5.5,0,22,2,5500,1,14,0
27,70,5.5,0,25,2,5100,1,7,0
27,71,5.5,0,32,2,5800,0,9,0
27,72,5.5,0,28,2,5300,1,6,0
27,73,5.5,0,25,2,5500,1,9,0
27,74,5.5,0,28,2,5200,0,8,0
27,75,5.5,0,29,2,5300,1,9,1
27,76,5.5,0,30,2,5400,0,15,0
27,77,5.5,0,28,2,5400,1,6,0
27,78,5.5,0,30,2,5700,0,10,1
27,79,5.5,0,29,2,5500,0,13,1
27,80,5.5,0,26,2,5000,1,8,1
27,81,5.5,0,24,2,5100,0,7,0
27,82,5.5,0,24,2,5000,0,9,1
27,83,5.5,0,27,2,5200,1,12,0
27,84,5.5,0,27,2,5600,1,9,0
27,85,5.5,0,30,2,5500,0,7,0
27,86,5.5,0,34,2,5600,1,9,0
27,87,5.5,0,31,2,5500,0,5,0
27,88,5.5,0,23,2,5300,0,6,0
27,89,5.5,0,30,2,5300,0,11,0
27,90,5.5,0,25,2,5300,1,10,1
27,91,5.5,0,26,2,5200,1,5,0
27,92,5.5,0,30,2,5400,0,10,0
27,93,5.5,0,26,2,5200,1,5,1
27,94,5.5,0,23,2,5000,1,8,1
27,95,5.5,0,27,2,5300,1,10,1
27,96,5.5,0,30,2,5200,0,6,0
27,97,5.5,0,29,2,5300,1,12,1
27,98,5.5,0,29,2,5300,0,11,0
27,99,5.5,0,25,2,5100,1,8,0
27,100,5.5,0,28,2,5300,1,11,1
27,101,5.5,0,33,3,6500,1,10,0
27,102,5.5,0,27,2,5900,0,10,0
27,103,5.5,0,30,3,6100,1,11,1
27,104,5.5,0,29,3,5800,0,7,0
27,105,5.5,0,30,3,6200,1,5,0
27,106,5.5,0,30,3,6100,1,14,0
27,107,5.5,0,25,2,5700,1,10,0
27,108,5.5,0,29,3,5800,1,10,0
27,109,5.5,0,25,3,5800,0,7,0
27,110,5.5,0,36,3,6500,1,12,0
27,111,5.5,0,32,2,6000,0,13,1
27,112,5.5,0,27,3,5900,0,12,0
27,113,5.5,0,30,3,6100,1,5,0
27,114,5.5,0,25,2,6000,1,7,0
27,115,5.5,0,28,2,6400,1,10,1
27,116,5.5,0,32,3,6300,0,11,0
27,117,5.5,0,30,3,5800,0,8,0
27,118,5.5,0,38,3,6200,1,8,0
27,119,5.5,0,26,3,6300,1,10,0
27,120,5.5,0,22,2,5500,0,7,1
27,121,5.5,0,32,3,6300,1,13,0
27,122,5.5,0,28,2,6000,0,6,1
27,123,5.5,0,28,3,6000,1,10,0
27,124,5.5,0,27,2,5800,0,5,1
27,125,5.5,0,33,3,6100,1,8,0
27,126,5.5,0,32,3,5800,1,12,0
27,127,5.5,0,28,2,5800,1,12,0
27,128,5.5,0,30,2,5800,0,6,0
27,129,5.5,0,28,3,6100,1,6,0
27,130,5.5,0,30,3,5600,0,9,0
27,131,5.5,0,28,3,5900,1,7,0
27,132,5.5,0,38,3,6000,1,10,0
27,133,5.5,0,28,3,6200,0,7,0
27,134,5.5,0,28,2,5500,1,6,0
27,135,5.5,0,26,3,5400,0,8,0
27,136,5.5,0,30,3,6300,0,7,0
27,137,5.5,0,34,3,6400,1,12,0
27,138,5.5,0,31,3,5800,0,8,0
27,139,5.5,0,30,2,5800,0,9,0
27,140,5.5,0,31,3,6100,0,12,1
27,141,5.5,0,31,3,6400,1,13,0
27,142,5.5,0,31,2,6300,1,9,0
27,143,5.5,0,27,2,5900,0,10,1
27,144,5.5,0,32,3,6300,0,12,0
27,145,5.5,0,33,3,6500,1,9,0
27,146,5.5,0,30,3,6300,1,7,0
27,147,5.5,0,25,2,5900,1,11,0
27,148,5.5,0,30,3,6000,1,6,0
27,149,5.5,0,34,3,6300,0,9,0
27,150,5.5,0,30,2,5800,0,8,0
28,1,4.7,0,35,1,4200,1,8,1
28,2,4.7,0,30,1,4200,0,4,0
28,3,4.7,0,32,1,4200,0,8,0
28,4,4.7,0,31,1,4200,0,12,1
28,5,4.7,0,36,1,4200,0,8,1
28,6,4.7,0,39,2,4400,0,8,0
28,7,4.7,0,34,1,4300,1,8,1
28,8,4.7,0,34,1,4200,0,7,1
28,9,4.7,0,29,1,4200,1,10,1
28,10,4.7,0,31,1,4100,1,10,0
28,11,4.7,0,37,1,4200,0,12,1
28,12,4.7,0,34,2,4200,0,6,1
28,13,4.7,0,30,1,4100,1,10,1
28,14,4.7,0,30,1,4100,0,9,0
28,15,4.7,0,40,1,4200,0,10,1
28,16,4.7,0,44,1,4400,0,7,0
28,17,4.7,0,39,1,4400,1,9,0
28,18,4.7,0,35,1,4300,0,7,0
28,19,4.7,0,38,2,4300,1,11,1
28,20,4.7,0,38,1,4300,0,7,0
28,21,4.7,0,34,2,4200,1,9,0
28,22,4.7,0,37,1,4400,0,5,1
28,23,4.7,0,36,1,4200,0,10,1
28,24,4.7,0,33,2,4500,0,11,0
28,25,4.7,0,34,2,4200,1,11,0
28,26,4.7,0,30,2,4200,1,11,0
28,27,4.7,0,34,2,4400,1,7,0
28,28,4.7,0,35,1,4200,0,9,1
28,29,4.7,0,34,1,4200,1,9,1
28,30,4.7,0,32,2,4200,0,11,0
28,31,4.7,0,31,2,4200,0,9,0
28,32,4.7,0,34,1,4400,0,9,0
28,33,4.7,0,41,1,4100,1,13,0
28,34,4.7,0,42,1,4200,1,11,0
28,35,4.7,0,31,1,4200,1,6,1
28,36,4.7,0,32,1,4200,1,8,0
28,37,4.7,0,35,1,4200,0,7,1
28,38,4.7,0,36,1,4100,0,15,1
28,39,4.7,0,30,1,4200,0,8,0
28,40,4.7,0,34,1,4200,0,11,1
28,41,4.7,0,35,1,4300,0,9,1
28,42,4.7,0,23,1,4300,0,9,0
28,43,4.7,0,32,1,4200,1,10,0
28,44,4.7,0,35,2,4600,0,9,1
28,45,4.7,0,38,2,4400,1,11,1
28,46,4.7,0,30,1,4300,0,10,1
28,47,4.7,0,38,2,4200,1,6,0
28,48,4.7,0,32,1,4200,0,8,0
28,49,4.7,0,37,1,4200,0,8,0
28,50,4.7,0,33,1,4200,1,8,0
28,51,4.7,0,32,2,5400,1,12,0
28,52,4.7,0,32,2,5500,1,12,0
28,53,4.7,0,31,2,5500,0,8,0
28,54,4.7,0,23,2,5300,0,10,0
28,55,4.7,0,28,2,5500,1,7,0
28,56,4.7,0,28,2,5300,0,8,1
28,57,4.7,0,33,2,5600,1,10,1
28,58,4.7,0,24,2,5000,0,9,0
28,59,4.7,0,29,2,5300,0,8,1
28,60,4.7,0,27,2,5400,1,7,0
28,61,4.7,0,20,2,5000,1,9,0
28,62,4.7,0,30,2,5500,1,10,1
28,63,4.7,0,22,2,5000,1,11,0
28,64,4.7,0,29,2,5400,0,8,1
28,65,4.7,0,29,2,5300,0,11,0
28,66,4.7,0,31,2,5400,1,7,0
28,67,4.7,0,30,2,5500,0,8,1
28,68,4.7,0,27,2,5000,0,10,0
28,69,4.7,0,22,2,5500,1,8,0
28,70,4.7,0,25,2,5100,1,8,0
28,71,4.7,0,32,2,5800,0,9,0
28,72,4.7,0,28,2,5300,1,10,0
28,73,4.7,0,25,2,5500,1,11,0
28,74,4.7,0,28,2,5200,0,9,0
28,75,4.7,0,29,2,5300,1,6,1
28,76,4.7,0,30,2,5400,0,8,0
28,77,4.7,0,28,2,5400,1,8,1
28,78,4.7,0,30,2,5700,0,8,0
28,79,4.7,0,29,2,5500,0,10,0
28,80,4.7,0,26,2,5000,1,14,0
28,81,4.7,0,24,2,5100,0,11,1
28,82,4.7,0,24,2,5000,0,9,0
28,83,4.7,0,27,2,5200,1,10,0
28,84,4.7,0,27,2,5600,1,12,0
28,85,4.7,0,30,2,5500,0,9,1
28,86,4.7,0,34,2,5600,1,11,0
28,87,4.7,0,31,2,5500,0,11,0
28,88,4.7,0,23,2,5300,0,9,1
28,89,4.7,0,30,2,5300,0,9,0
28,90,4.7,0,25,2,5300,1,11,0
28,91,4.7,0,26,2,5200,1,9,0
28,92,4.7,0,30,2,5400,0,9,0
28,93,4.7,0,26,2,5200,1,8,1
28,94,4.7,0,23,2,5000,1,10,0
28,95,4.7,0,27,2,5300,1,9,0
28,96,4.7,0,30,2,5200,0,9,0
28,97,4.7,0,29,2,5300,1,10,0
28,98,4.7,0,29,2,5300,0,8,0
28,99,4.7,0,25,2,5100,1,8,0
28,100,4.7,0,28,2,5300,1,12,0
28,101,4.7,0,33,3,6500,1,8,0
28,102,4.7,0,27,2,5900,0,10,0
28,103,4.7,0,30,3,6100,1,8,0
28,104,4.7,0,29,3,5800,0,9,0
28,105,4.7,0,30,3,6200,1,10,0
28,106,4.7,0,30,3,6100,1,8,0
28,107,4.7,0,25,2,5700,1,11,0
28,108,4.7,0,29,3,5800,1,10,0
28,109,4.7,0,25,3,5800,0,9,0
28,110,4.7,0,36,3,6500,1,10,0
28,111,4.7,0,32,2,6000,0,10,0
28,112,4.7,0,27,3,5900,0,8,0
28,113,4.7,0,30,3,6100,1,7,0
28,114,4.7,0,25,2,6000,1,10,1
28,115,4.7,0,28,2,6400,1,8,0
28,116,4.7,0,32,3,6300,0,10,0
28,117,4.7,0,30,3,5800,0,6,0
28,118,4.7,0,38,3,6200,1,8,0
28,119,4.7,0,26,3,6300,1,10,0
28,120,4.7,0,22,2,5500,0,12,0
28,121,4.7,0,32,3,6300,1,10,0
28,122,4.7,0,28,2,6000,0,8,0
28,123,4.7,0,28,3,6000,1,9,1
28,124,4.7,0,27,2,5800,0,12,0
28,125,4.7,0,33,3,6100,1,11,0
28,126,4.7,0,32,3,5800,1,11,0
28,127,4.7,0,28,2,5800,1,12,0
28,128,4.7,0,30,2,5800,0,10,0
28,129,4.7,0,28,3,6100,1,12,0
28,130,4.7,0,30,3,5600,0,7,0
28,131,4.7,0,28,3,5900,1,10,0
28,132,4.7,0,38,3,6000,1,9,0
28,133,4.7,0,28,3,6200,0,10,0
28,134,4.7,0,28,2,5500,1,12,0
28,135,4.7,0,26,3,5400,0,10,0
28,136,4.7,0,30,3,6300,0,8,1
28,137,4.7,0,34,3,6400,1,9,0
28,138,4.7,0,31,3,5800,0,8,0
28,139,4.7,0,30,2,5800,0,9,1
28,140,4.7,0,31,3,6100,0,9,0
28,141,4.7,0,31,3,6400,1,11,0
28,142,4.7,0,31,2,6300,1,9,0
28,143,4.7,0,27,2,5900,0,11,0
28,144,4.7,0,32,3,6300,0,11,0
28,145,4.7,0,33,3,6500,1,9,0
28,146,4.7,0,30,3,6300,1,13,0
28,147,4.7,0,25,2,5900,1,10,0
28,148,4.7,0,30,3,6000,1,8,0
28,149,4.7,0,34,3,6300,0,10,0
28,150,4.7,0,30,2,5800,0,7,0
29,1,5.1,1,35,1,4200,1,12,0
29,2,5.1,1,30,1,4200,0,7,0
29,3,5.1,1,32,1,4200,0,12,1
29,4,5.1,1,31,1,4200,0,5,1
29,5,5.1,1,36,1,4200,0,7,1
29,6,5.1,1,39,2,4400,0,9,0
29,7,5.1,1,34,1,4300,1,9,1
29,8,5.1,1,34,1,4200,0,12,0
29,9,5.1,1,29,1,4200,1,10,0
29,10,5.1,1,31,1,4100,1,11,0
29,11,5.1,1,37,1,4200,0,11,0
29,12,5.1,1,34,2,4200,0,10,1
29,13,5.1,1,30,1,4100,1,12,0
29,14,5.1,1,30,1,4100,0,10,1
29,15,5.1,1,40,1,4200,0,11,1
29,16,5.1,1,44,1,4400,0,6,1
29,17,5.1,1,39,1,4400,1,8,0
29,18,5.1,1,35,1,4300,0,5,1
29,19,5.1,1,38,2,4300,1,10,0
29,20,5.1,1,38,1,4300,0,12,1
29,21,5.1,1,34,2,4200,1,8,0
29,22,5.1,1,37,1,4400,0,10,1
29,23,5.1,1,36,1,4200,0,10,1
29,24,5.1,1,33,2,4500,0,10,0
29,25,5.1,1,34,2,4200,1,10,1
29,26,5.1,1,30,2,4200,1,9,1
29,27,5.1,1,34,2,4400,1,9,1
29,28,5.1,1,35,1,4200,0,9,0
29,29,5.1,1,34,1,4200,1,13,1
29,30,5.1,1,32,2,4200,0,8,0
29,31,5.1,1,31,2,4200,0,9,0
29,32,5.1,1,34,1,4400,0,9,1
29,33,5.1,1,41,1,4100,1,12,1
29,34,5.1,1,42,1,4200,1,10,1
29,35,5.1,1,31,1,4200,1,12,0
29,36,5.1,1,32,1,4200,1,7,0
29,37,5.1,1,35,1,4200,0,11,1
29,38,5.1,1,36,1,4100,0,9,1
29,39,5.1,1,30,1,4200,0,7,0
29,40,5.1,1,34,1,4200,0,5,0
29,41,5.1,1,35,1,4300,0,8,0
29,42,5.1,1,23,1,4300,0,11,0
29,43,5.1,1,32,1,4200,1,11,1
29,44,5.1,1,35,2,4600,0,9,1
29,45,5.1,1,38,2,4400,1,10,0
29,46,5.1,1,30,1,4300,0,10,1
29,47,5.1,1,38,2,4200,1,9,1
29,48,5.1,1,32,1,4200,0,9,1
29,49,5.1,1,37,1,4200,0,9,0
29,50,5.1,1,33,1,4200,1,9,0
29,51,5.1,1,32,2,5400,1,11,0
29,52,5.1,1,32,2,5500,1,11,1
29,53,5.1,1,31,2,5500,0,11,0
29,54,5.1,1,23,2,5300,0,11,0
29,55,5.1,1,28,2,5500,1,11,1
29,56,5.1,1,28,2,5300,0,10,1
29,57,5.1,1,33,2,5600,1,10,0
29,58,5.1,1,24,2,5000,0,10,0
29,59,5.1,1,29,2,5300,0,7,1
29,60,5.1,1,27,2,5400,1,12,0
29,61,5.1,1,20,2,5000,1,9,1
29,62,5.1,1,30,2,5500,1,15,0
29,63,5.1,1,22,2,5000,1,9,0
29,64,5.1,1,29,2,5400,0,4,1
29,65,5.1,1,29,2,5300,0,12,1
29,66,5.1,1,31,2,5400,1,9,1
29,67,5.1,1,30,2,5500,0,11,0
29,68,5.1,1,27,2,5000,0,10,0
29,69,5.1,1,22,2,5500,1,13,0
29,70,5.1,1,25,2,5100,1,9,0
29,71,5.1,1,32,2,5800,0,7,1
29,72,5.1,1,28,2,5300,1,13,0
29,73,5.1,1,25,2,5500,1,9,0
29,74,5.1,1,28,2,5200,0,6,1
29,75,5.1,1,29,2,5300,1,12,1
29,76,5.1,1,30,2,5400,0,9,0
29,77,5.1,1,28,2,5400,1,15,0
29,78,5.1,1,30,2,5700,0,10,0
29,79,5.1,1,29,2,5500,0,9,0
29,80,5.1,1,26,2,5000,1,9,0
29,81,5.1,1,24,2,5100,0,13,1
29,82,5.1,1,24,2,5000,0,7,0
29,83,5.1,1,27,2,5200,1,12,1
29,84,5.1,1,27,2,5600,1,12,0
29,85,5.1,1,30,2,5500,0,8,0
29,86,5.1,1,34,2,5600,1,14,0
29,87,5.1,1,31,2,5500,0,8,1
29,88,5.1,1,23,2,5300,0,9,1
29,89,5.1,1,30,2,5300,0,10,1
29,90,5.1,1,25,2,5300,1,15,1
29,91,5.1,1,26,2,5200,1,12,0
29,92,5.1,1,30,2,5400,0,13,0
29,93,5.1,1,26,2,5200,1,9,1
29,94,5.1,1,23,2,5000,1,7,0
29,95,5.1,1,27,2,5300,1,12,0
29,96,5.1,1,30,2,5200,0,6,1
29,97,5.1,1,29,2,5300,1,8,1
29,98,5.1,1,29,2,5300,0,11,1
29,99,5.1,1,25,2,5100,1,10,1
29,100,5.1,1,28,2,5300,1,12,1
29,101,5.1,1,33,3,6500,1,14,0
29,102,5.1,1,27,2,5900,0,11,0
29,103,5.1,1,30,3,6100,1,11,1
29,104,5.1,1,29,3,5800,0,11,0
29,105,5.1,1,30,3,6200,1,11,0
29,106,5.1,1,30,3,6100,1,14,1
29,107,5.1,1,25,2,5700,1,11,0
29,108,5.1,1,29,3,5800,1,12,0
29,109,5.1,1,25,3,5800,0,8,0
29,110,5.1,1,36,3,6500,1,11,0
29,111,5.1,1,32,2,6000,0,6,0
29,112,5.1,1,27,3,5900,0,10,0
29,113,5.1,1,30,3,6100,1,8,0
29,114,5.1,1,25,2,6000,1,10,0
29,115,5.1,1,28,2,6400,1,10,0
29,116,5.1,1,32,3,6300,0,12,0
29,117,5.1,1,30,3,5800,0,8,0
29,118,5.1,1,38,3,6200,1,9,0
29,119,5.1,1,26,3,6300,1,7,0
29,120,5.1,1,22,2,5500,0,11,1
29,121,5.1,1,32,3,6300,1,13,0
29,122,5.1,1,28,2,6000,0,9,0
29,123,5.1,1,28,3,6000,1,14,0
29,124,5.1,1,27,2,5800,0,9,0
29,125,5.1,1,33,3,6100,1,9,1
29,126,5.1,1,32,3,5800,1,11,1
29,127,5.1,1,28,2,5800,1,12,0
29,128,5.1,1,30,2,5800,0,7,1
29,129,5.1,1,28,3,6100,1,7,0
29,130,5.1,1,30,3,5600,0,10,1
29,131,5.1,1,28,3,5900,1,12,0
29,132,5.1,1,38,3,6000,1,6,0
29,133,5.1,1,28,3,6200,0,6,0
29,134,5.1,1,28,2,5500,1,11,0
29,135,5.1,1,26,3,5400,0,11,1
29,136,5.1,1,30,3,6300,0,9,1
29,137,5.1,1,34,3,6400,1,13,0
29,138,5.1,1,31,3,5800,0,8,0
29,139,5.1,1,30,2,5800,0,9,1
29,140,5.1,1,31,3,6100,0,12,1
